Year,Month,Day,Period,1,2,3
2020,1,19,4,11526.287300000002,12465.79606363646,8333.001047617718
2020,1,19,5,11463.1587,12274.976390060832,8561.33831011443
2020,1,19,6,11312.9228,12274.115182069529,9026.16699101385
2020,1,19,7,11416.878700000008,12489.040448377047,9548.48336534648
2020,1,19,8,11712.852999999996,12919.679713300118,10359.346891233672
2020,1,19,9,12258.3726,13621.200642340922,11696.712275234946
2020,1,19,10,12315.332099999994,13736.711349140955,14007.715886730404
2020,1,19,11,13536.760499999999,15577.83158693408,15682.373958658562
2020,1,19,12,14809.529199999999,17574.379732530153,15047.786304618858
2020,1,19,13,16565.547300000002,18081.805080436763,13424.604644384797
2020,1,19,14,18241.9012,18782.6877919394,12190.331178491988
2020,1,19,15,19829.5098,19057.580777598625,11365.5469214452
2020,1,19,16,20877.52480000001,18990.92590314465,10445.01026435614
2020,1,19,17,21347.3949,18657.14194201686,9421.916231734662
2020,1,19,18,21079.503800000002,17912.222248402028,8752.975763161787
2020,1,19,19,20162.407600000002,16928.294766412422,8484.099571609953
2020,1,19,20,18845.6338,16190.879949509726,8543.374429848716
2020,1,19,21,17328.2854,15432.033797249402,9099.37608266706
2020,1,19,22,16988.500299999996,15662.478538844596,10040.505700944264
2020,1,19,23,15842.0813,15513.765397953563,10311.414585819852
2020,1,19,24,14884.683799999999,15196.77584378298,10277.754646912574
2020,1,20,1,14017.5766,14759.461973695466,9838.460478889909
2020,1,20,2,13232.602899999998,14300.666370813986,9024.577103360123
2020,1,20,3,12460.656200000001,13565.490329030832,8450.86559330694
2020,1,20,4,11888.5999,12633.158070935562,8270.920098814846
2020,1,20,5,10046.5684,11215.159675148205,8304.444617901861
2020,1,20,6,9904.5684,11215.812636360777,8786.001889626774
2020,1,20,7,9937.927800000001,11406.22259397316,9646.3715172352
2020,1,20,8,10112.424599999998,11753.687337722404,10581.857144352249
2020,1,20,9,10494.5275,12455.91233334092,12055.890656197304
2020,1,20,10,10231.750800000002,12402.480338686895,14327.060221525586
2020,1,20,11,10970.3839,13419.34602533319,15756.586963286041
2020,1,20,12,11724.078199999998,15304.44091256636,15510.453836645262
2020,1,20,13,12523.907299999997,15098.871813127284,13688.318575437814
2020,1,20,14,13185.165299999997,15250.21237008904,11509.73394979501
2020,1,20,15,14011.938100000003,15042.27672234273,10176.992352312953
2020,1,20,16,14746.756800000001,14834.37288298244,9637.754278341872
2020,1,20,17,15336.101899999998,14796.669663931214,8710.566066935035
2020,1,20,18,15757.137300000002,14514.785220783597,8198.200605744427
2020,1,20,19,15764.529199999999,14166.230626854851,8189.772631579134
2020,1,20,20,15439.292000000005,14005.503907722818,8507.425909157075
2020,1,20,21,14728.061599999999,13805.278401965334,8965.497880216122
2020,1,20,22,14700.9018,14352.098363563626,9932.940321433422
2020,1,20,23,13949.8364,14287.988941375766,10320.176845281152
2020,1,20,24,13259.2954,14015.958458120933,10425.577696347293
2020,1,21,1,12533.338800000001,13530.384435883872,9846.339444316152
2020,1,21,2,11831.943999999996,12897.179196227306,9187.42274493508
2020,1,21,3,11205.837600000004,12179.319573087816,8472.801131913888
2020,1,21,4,10605.5629,11337.31006610792,8122.18357172999
2020,1,21,5,9621.0992,10532.470592669564,8335.274792093996
2020,1,21,6,9550.894100000001,10421.055660582608,8991.008066137187
2020,1,21,7,9676.643499999998,10648.409974459773,9408.84918143918
2020,1,21,8,9883.864500000001,11043.861855426614,10328.950546135582
2020,1,21,9,10255.863400000002,11608.45723423383,11754.302139658525
2020,1,21,10,10714.067500000001,12226.487015594297,13674.57331571546
2020,1,21,11,11474.422999999995,12964.905792121417,14655.065603171255
2020,1,21,12,10303.215499999998,13017.96226359622,14669.174957664964
2020,1,21,13,10922.024700000002,13021.986747089211,12926.245347015954
2020,1,21,14,12219.206900000001,13971.678477041867,11252.479591184348
2020,1,21,15,12777.846400000002,13668.33620964182,9735.63556736636
2020,1,21,16,13287.731,13314.87562945099,9013.591484363034
2020,1,21,17,13756.6107,13035.458225921262,8257.80845556114
2020,1,21,18,14108.858500000002,12636.407787840033,7992.252093906109
2020,1,21,19,14088.596100000002,12376.191994096267,8119.749779716117
2020,1,21,20,13722.2261,12186.732729812202,8590.797403648305
2020,1,21,21,12840.668,12098.95213279601,9009.89440341576
2020,1,21,22,12938.223900000005,12897.621966269486,9637.17822965026
2020,1,21,23,12389.658500000003,12921.200596292625,9847.57523387866
2020,1,21,24,11900.624600000001,12791.788632296704,9758.271674962923
2020,1,22,1,11338.759799999994,12398.331634332448,9132.562538134516
2020,1,22,2,10798.5413,11918.956909483944,8546.224900503334
2020,1,22,3,10298.969400000002,11175.616411258816,7792.798678074822
2020,1,22,4,9857.2358,10393.26310542367,7873.475408530502
2020,1,22,5,11841.2753,11595.080861650182,8052.636585652331
2020,1,22,6,11807.6895,11629.850000496654,8320.954162497525
2020,1,22,7,12054.4386,11851.28759551951,9091.270541347632
2020,1,22,8,12418.778,12200.142742990085,9676.7352854585
2020,1,22,9,13043.282400000004,12864.719201658148,10846.307836198628
2020,1,22,10,12633.764200000001,13057.781869866922,13727.319187053552
2020,1,22,11,14417.374899999995,14487.85439324815,15426.18146858368
2020,1,22,12,15604.690700000006,16822.141793848026,15275.896080094688
2020,1,22,13,16934.5839,17294.33839428826,13588.305018689787
2020,1,22,14,18503.1292,18002.96951252817,11652.42222086157
2020,1,22,15,20224.9752,18533.39911938713,10380.223554922784
2020,1,22,16,21523.8398,18749.002663718413,9863.605388823526
2020,1,22,17,22175.43509999999,18639.412131245295,9107.901975398248
2020,1,22,18,22177.4716,17972.164758944306,8653.686960913315
2020,1,22,19,21393.5498,17151.23355878119,8740.927987127148
2020,1,22,20,20128.184200000003,16354.696965595385,9061.610694204674
2020,1,22,21,18304.4684,15801.613513079908,9361.290133677761
2020,1,22,22,17274.71,15727.471197835235,10039.979767555284
2020,1,22,23,15829.2491,15607.419212360699,10160.647455080853
2020,1,22,24,14822.2058,15222.30543411506,10058.633768649408
2020,1,23,1,13970.328300000001,14703.3177462643,9300.062159558
2020,1,23,2,13234.471800000003,13959.375135973642,8291.136002689867
2020,1,23,3,12552.121700000002,13261.144923377004,7256.591314727563
2020,1,23,4,11989.883500000002,12445.028182013188,6784.432131084104
2020,1,23,5,11818.7393,12058.7925917029,6774.421801880266
2020,1,23,6,11798.0602,12064.551063594508,6978.612027503295
2020,1,23,7,11990.048600000002,12362.813505968654,7311.688685060719
2020,1,23,8,12366.443,12611.680029045097,8108.42058972523
2020,1,23,9,12921.241800000002,13269.600560267116,8823.532368744589
2020,1,23,10,12700.4271,13218.134450645792,10821.416592433225
2020,1,23,11,13929.552300000005,14612.061801373526,12319.816506390262
2020,1,23,12,15552.473100000001,16955.174751835173,12767.658554808368
2020,1,23,13,16910.696099999997,17467.417590012752,12139.183195398027
2020,1,23,14,18581.1963,18289.593976999367,11436.23661549836
2020,1,23,15,20487.248400000004,18671.067967800274,11004.25031581957
2020,1,23,16,21921.2688,18741.414795752,10539.577770824684
2020,1,23,17,22345.529600000005,18757.37280236787,9365.133922810528
2020,1,23,18,22266.539100000005,18185.598880748043,8797.42099426772
2020,1,23,19,21748.939600000005,17437.722286197248,8606.175667330432
2020,1,23,20,20391.2175,16537.694434069454,8797.174989460085
2020,1,23,21,18559.752900000003,15715.560726365946,9288.699740415124
2020,1,23,22,17530.652200000008,15386.627149420086,10303.376014920037
2020,1,23,23,16001.279900000007,15456.267774726637,10715.011326393098
2020,1,23,24,14914.134,15057.925460149267,10591.004907595909
2020,1,24,1,13965.174700000003,14616.750044378912,10118.443792388192
2020,1,24,2,13148.553799999998,14080.462423524557,9495.791719715504
2020,1,24,3,12404.7417,13248.570755257066,8548.006862288714
2020,1,24,4,11845.8073,12428.072778534251,8218.796747634331
2020,1,24,5,11651.0164,12074.401142001552,8379.759262809706
2020,1,24,6,11570.226200000001,11989.470278472,8792.415676333014
2020,1,24,7,11741.878700000008,12060.558963593468,9783.294042868458
2020,1,24,8,12117.286500000002,12370.355990682272,10592.454986768344
2020,1,24,9,12730.8291,12964.698918204855,11636.815940912778
2020,1,24,10,12821.9825,12861.152416529483,14105.733138351672
2020,1,24,11,14061.5052,14225.886775201714,16322.330780823308
2020,1,24,12,15239.205799999996,16615.977253795914,15435.147147652202
2020,1,24,13,16756.215600000003,17108.17578355142,13493.53159054475
2020,1,24,14,18440.7121,17984.357840513763,11869.357889258165
2020,1,24,15,20200.004800000002,18429.57395150569,10965.708541101561
2020,1,24,16,21508.195900000002,18529.239144265644,10255.296626307445
2020,1,24,17,22059.681400000005,18542.283943317485,9280.389007238706
2020,1,24,18,21799.175600000002,17909.019951660714,8591.398624149477
2020,1,24,19,21002.268000000007,17108.02936367838,8477.1918021008
2020,1,24,20,19884.7566,16252.468713862923,8717.700860475654
2020,1,24,21,18227.460600000002,15600.763815301376,9118.300788693141
2020,1,24,22,17366.600300000002,15610.093438605414,9911.228082370675
2020,1,24,23,15987.825599999996,15767.891231376701,10201.383927606512
2020,1,24,24,14986.003,15373.395308293708,10130.391895878189
2020,1,25,1,14075.5129,14774.27640680388,9693.16818257961
2020,1,25,2,13288.4367,14122.214502791117,9133.451918270699
2020,1,25,3,12580.287300000002,13291.94339612378,8151.221681456165
2020,1,25,4,12011.19,12405.810105165065,7406.472431522029
2020,1,25,5,11652.721899999999,11918.94304205769,7269.643693971481
2020,1,25,6,11588.966200000004,11835.288778875029,7925.70085340274
2020,1,25,7,11775.565300000002,11939.136258051261,8130.327684374678
2020,1,25,8,12153.532500000001,12263.531138976708,8779.10107994254
2020,1,25,9,12790.193100000006,12888.521861722713,10040.986548943218
2020,1,25,10,12632.083600000004,12861.379730018865,12502.627798904978
2020,1,25,11,13726.452600000002,14280.45899995546,13689.298478650133
2020,1,25,12,14913.116399999999,16478.01903371908,13200.74543831974
2020,1,25,13,16308.031900000002,16684.458940107997,11900.60144931054
2020,1,25,14,17623.5595,17238.7760729927,10749.862027260344
2020,1,25,15,18862.8631,17525.757746799,10154.022014055805
2020,1,25,16,19643.9313,17604.43153174602,9718.36067827354
2020,1,25,17,19888.164300000004,17452.592976687585,9270.7410936265
2020,1,25,18,19604.6068,16763.309052503417,9004.695155562042
2020,1,25,19,19004.111,15920.163208654378,9072.56252333614
2020,1,25,20,18091.0836,15336.661940601562,9415.953301287012
2020,1,25,21,16718.563299999998,14849.237266366728,9822.880260773225
2020,1,25,22,16332.810400000002,14819.65161596874,10171.205727429764
2020,1,25,23,15345.210500000001,15161.33276416894,10189.943573324992
2020,1,25,24,14586.385399999994,14900.252893954685,9825.270962243549
2020,1,26,1,13920.2476,14552.421077097968,9195.216011817673
2020,1,26,2,13308.057999999999,14108.541423106144,8376.764539910482
2020,1,26,3,12725.406200000001,13535.675624171607,7303.858366457429
2020,1,26,4,12036.2852,12633.194075026367,7040.871346537217
2020,1,26,5,11992.3412,12528.020126729205,6852.643273966738
2020,1,26,6,11920.205400000004,12497.588024186332,6980.206571472035
2020,1,26,7,12177.564099999996,12789.125947794113,7691.043745415064
2020,1,26,8,12530.8273,13279.942711290438,8710.941492837645
2020,1,26,9,13105.527300000002,13913.11882562215,9716.46402496886
2020,1,26,10,13041.119499999999,13979.132848217054,11388.410218463865
2020,1,26,11,14264.634699999999,15571.144026989277,12815.367402373266
2020,1,26,12,15666.247300000003,18064.11510572876,12535.952336769406
2020,1,26,13,17023.2336,18163.711730107647,11398.683947746285
2020,1,26,14,18512.251500000002,18501.05113127932,10242.830316289557
2020,1,26,15,19822.305300000004,18648.40131235649,9830.431451056742
2020,1,26,16,20780.3011,18570.823321650194,9618.009956293205
2020,1,26,17,21215.7701,18418.113963706266,9295.359855713112
2020,1,26,18,20937.5276,17790.100214103797,9364.3642908292
2020,1,26,19,20262.949800000002,16949.102647435604,9753.508982005638
2020,1,26,20,19195.4057,16084.536209315307,10096.945868259241
2020,1,26,21,17731.330599999998,15428.970950720952,10422.176889323224
2020,1,26,22,17111.563900000005,15136.745305011144,10667.883783994284
2020,1,26,23,15928.892100000006,15373.969404231393,10598.589970623761
2020,1,26,24,15079.308300000002,15005.69602638614,9930.43601284338
2020,1,27,1,14222.3174,14572.864673319098,9203.124560316686
2020,1,27,2,13557.749300000003,14079.009901445694,8206.731974832288
2020,1,27,3,12968.935400000008,13542.381985561224,6996.340433474978
2020,1,27,4,12368.046000000002,12743.842745573302,6443.834087996937
2020,1,27,5,10569.563800000002,11340.542362944909,6199.23725053632
2020,1,27,6,10491.8312,11312.007029279705,6363.090138831245
2020,1,27,7,10642.4746,11568.552909625427,6596.60353929659
2020,1,27,8,10851.893,11951.24972940912,7309.966516033306
2020,1,27,9,11305.144800000002,12684.797975425452,8097.986451818185
2020,1,27,10,10849.071199999998,12649.910240417152,9480.072809508323
2020,1,27,11,11696.987,13745.257269184138,10727.087058807352
2020,1,27,12,12543.3992,15607.824154853985,11495.525046076587
2020,1,27,13,13023.883399999997,15352.040342913198,11043.058098101952
2020,1,27,14,13473.156,15036.902107396932,9895.77516711138
2020,1,27,15,14276.5233,14666.103591322859,9160.2457808587
2020,1,27,16,15070.5884,14300.337524221311,8848.049784459172
2020,1,27,17,15820.312599999997,14307.03940420762,8260.096026643494
2020,1,27,18,16448.32470000001,14220.429008707253,8058.009291653187
2020,1,27,19,16614.710799999997,14080.730865492362,8180.845387730049
2020,1,27,20,16403.376199999995,13933.908483757132,8492.084577994621
2020,1,27,21,15601.0843,13674.0198604571,9013.644706625308
2020,1,27,22,15107.3744,13468.539643009852,9745.073036337602
2020,1,27,23,14051.016400000002,13900.71789126412,10016.446793500849
2020,1,27,24,13202.910900000003,13583.88327599955,10033.378684353169
2020,1,28,1,12448.035000000002,13293.309384909138,9241.960665197332
2020,1,28,2,11748.1779,12868.72706341264,8268.399467460018
2020,1,28,3,11067.9669,12274.598532633701,7023.515921061441
2020,1,28,4,10471.6622,11327.577795995989,6357.798272142624
2020,1,28,5,9540.3112,10474.833633545388,6214.577604468967
2020,1,28,6,9438.745699999998,10382.184801434461,6240.141343068967
2020,1,28,7,9543.276100000001,10595.027247679154,6487.731083103698
2020,1,28,8,9787.655599999998,10914.559870524898,6939.04034199886
2020,1,28,9,10244.7985,11538.253207460766,7753.941170184793
2020,1,28,10,10766.3824,12245.882495941025,9284.79538980276
2020,1,28,11,11413.138400000002,13194.902578254274,10090.558043543851
2020,1,28,12,9837.821300000001,13105.959176508517,10756.0027882599
2020,1,28,13,10892.442000000001,13308.43832474082,10712.704635587928
2020,1,28,14,12611.888300000006,14379.847538593895,10090.577740670122
2020,1,28,15,13430.0864,14050.34556467268,9284.7501225141
2020,1,28,16,14121.395799999998,13750.884648908157,8680.965052571175
2020,1,28,17,14824.269699999999,13659.568415937765,8097.768004585506
2020,1,28,18,15361.049300000002,13265.368514298403,7758.527197587926
2020,1,28,19,15433.121400000002,13115.69978740539,7714.510616319323
2020,1,28,20,15118.003299999997,12869.337286925713,8069.632492211867
2020,1,28,21,14284.066199999996,12645.101207012804,8696.82134578648
2020,1,28,22,13871.7008,12464.913250483622,9500.711653897593
2020,1,28,23,12931.586900000002,13099.547135143532,9827.672654966804
2020,1,28,24,12276.635499999999,13036.554809011235,9736.1126573766
2020,1,29,1,11706.569299999996,12820.250958885908,9206.422740237758
2020,1,29,2,11117.987300000003,12538.19055840838,8421.059317070534
2020,1,29,3,10493.9883,12040.519256298687,7363.261911677553
2020,1,29,4,9844.401700000002,11222.345473400293,7186.070444176061
2020,1,29,5,11742.024000000001,12494.706042150348,7133.989711739823
2020,1,29,6,11682.423200000001,12521.274902329022,7265.429859406501
2020,1,29,7,11877.2488,12855.796228679244,7469.986191266979
2020,1,29,8,12147.695700000004,13411.447673155126,8148.959526735789
2020,1,29,9,12697.773200000001,14292.384859692604,9034.230468323589
2020,1,29,10,12532.1924,14519.4564860803,11020.098090484225
2020,1,29,11,13727.904899999998,16101.21046932056,12360.586208635876
2020,1,29,12,15378.379800000002,18187.05669063808,12661.179533111363
2020,1,29,13,17190.701899999996,18269.00051434966,12490.022114828373
2020,1,29,14,19230.7043,18389.984291064,12039.249995225888
2020,1,29,15,21267.595600000004,18365.717261746326,11098.82561583634
2020,1,29,16,22801.181200000003,18313.52348257425,10578.319420209104
2020,1,29,17,23754.8391,18255.70076478999,9465.492386813246
2020,1,29,18,23951.145600000003,17721.00038647824,8740.651864800542
2020,1,29,19,23117.414300000004,17057.654704555294,8631.829257292316
2020,1,29,20,21747.3479,16260.927515332376,8935.242938858108
2020,1,29,21,19846.7537,15419.059556301576,9329.321215993226
2020,1,29,22,17909.347100000006,14857.573214423173,10154.488319010385
2020,1,29,23,16706.3631,15141.23839614357,10508.862876188525
2020,1,29,24,15548.2329,14811.43923837687,10641.91282776644
2020,1,30,1,14505.949300000002,14427.6100322833,9907.07258392404
